Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price_x,Total_Cost,Company_Name,Company_Profit,Address,Product_Name,Product_Price_y
5789.0,89.0,2.0,14.0,2022-07-21,168957.21917930577,2520000.0,Global Solutions 89,,"Ayala avenue, barangay 101, taguig, philippines",MarketMinder Analytics,"?168,000"
5790.0,34.0,20.0,19.0,2021-02-21,218420.8976807491,4480000.0,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines",FinSphere Intelligence Suite,"?224,000"
5792.0,24.0,13.0,13.0,2021-02-21,195434.23322777785,2352000.0,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines",ForecastXcelerator ,"?196,000"
5793.0,88.0,2.0,9.0,2021-02-21,168123.44421375796,1344000.0,Elite Consulting 88,75950.0,"EDSA, Barangay 456, Taguig, Philippines",MarketMinder Analytics,"?168,000"
5796.0,46.0,18.0,15.0,2021-02-21,132292.05969215283,1881600.0,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!",DashSync Analytics Hub,"?134,400"
5797.0,31.0,7.0,4.0,2021-02-21,137808.10694515475,604800.0,Sky Consulting 31,74258.0,"Ayala Avenue, Barangay 456, Mandaluyong, Philippines",DataBridge Integration Tool,"?151,200"
5799.0,77.0,14.0,7.0,2024-07-22,139449.98415307948,772800.0,Prime Consulting 77,110398.0,"Alabang-Zapote Rd, Barangay 456, Manila, Philippines",InsightMax Insights Platform,"?128,800"
5801.0,39.0,2.0,8.0,2021-06-09,172633.13382364798,1344000.0,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",MarketMinder Analytics,"?168,000"
5803.0,53.0,7.0,5.0,2021-02-21,152258.38702429296,907200.0,Global Partners 53,,"Taft Ave, Barangay 123, Manila, Philippines!",DataBridge Integration Tool,"?151,200"
5805.0,31.0,4.0,11.0,2021-02-21,130083.12342370732,1232000.0,Sky Consulting 31,74258.0,"Ayala Avenue, Barangay 456, Mandaluyong, Philippines",CustomerScope Insights,"?123,200"
5806.0,4.0,8.0,17.0,2021-02-21,162243.6452338219,2721600.0,Prime Network 4,,"Alabang-Zapote Rd, Barangay 202, Taguig, Philippines",,
5807.0,75.0,19.0,15.0,2021-02-21,86137.6001280252,1428000.0,Green Industries 75,71538.0,"Commonwealth ave, barangay 123, parañaque, philippines",EcoNomix Modeler,"?95,200"
5809.0,62.0,17.0,4.0,2021-02-21,174132.72631906756,504000.0,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!",RealTime Revenue,"?168,000"
5810.0,34.0,19.0,12.0,2024-03-23,96484.361611692,1047200.0,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines",EcoNomix Modeler,"?95,200"
5811.0,28.0,11.0,2.0,2022-10-12,164044.0885947469,470400.0,,,,OptiFlow Automation,"?156,800"
5813.0,55.0,8.0,7.0,2021-02-21,140183.7915378815,907200.0,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines",,
5814.0,80.0,13.0,8.0,2021-02-21,204347.7151697297,1568000.0,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines",ForecastXcelerator ,"?196,000"
5815.0,37.0,12.0,18.0,2021-02-21,91532.64574906144,1428000.0,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines",BudgetMaster Pro,"?84,000"
5823.0,99.0,4.0,1.0,2021-04-26,111139.6655831041,123200.0,,,,CustomerScope Insights,"?123,200"
5825.0,51.0,3.0,14.0,2022-10-16,106887.14337271708,1310400.0,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines",TrendWise Forecaster,"?100,800"
5826.0,61.0,13.0,7.0,2021-02-21,204873.64660384148,1176000.0,Global Solutions 61,70821.0,"Shaw Blvd, Barangay 505, Pasig, Philippines",ForecastXcelerator ,"?196,000"
5827.0,43.0,19.0,19.0,2024-10-12,102225.28862786369,1808800.0,Quantum Network 43,113336.0,"Ortigas Ave, Barangay 404, Cebu City, Philippines",EcoNomix Modeler,"?95,200"
5828.0,89.0,12.0,18.0,2023-11-27,82133.36494355406,1512000.0,Global Solutions 89,,"Ayala avenue, barangay 101, taguig, philippines",BudgetMaster Pro,"?84,000"
5829.0,7.0,12.0,14.0,2022-08-02,88210.50104167813,1092000.0,Dynamic Solutions 7,36661.0,"Commonwealth Ave, Barangay 303, Pasig, Philippines",BudgetMaster Pro,"?84,000"
5830.0,96.0,15.0,14.0,2021-02-21,97544.33908509531,1411200.0,Dynamic  Network  96,101428.0,"Alabang-Zapote Rd, Brgy. 456, Cebu City, Philippines",NexGen Segmentator,"?100,800"
5835.0,81.0,1.0,17.0,2024-06-09,136062.44090301354,2240000.0,Elite Enterprises 81,83079.0,"Katipunan Ave, Barangay 303, Taguig, Philippines",FinPredictor Suite,"?140,000"
5836.0,86.0,11.0,8.0,2021-07-20,151468.13442789172,1254400.0,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",OptiFlow Automation,"?156,800"
5837.0,48.0,7.0,14.0,2021-02-21,163530.46691379577,2268000.0,Global  Corp  48,,"Katipunan ave, barangay 101, cebu city, philippines",DataBridge Integration Tool,"?151,200"
5838.0,84.0,12.0,17.0,2021-02-21,78776.75721812296,1344000.0,Green  Solutions  84,,"SLEX, Barangay 456, Taguig, Philippines",BudgetMaster Pro,"?84,000"
5841.0,77.0,7.0,12.0,2021-02-21,144919.231561332,1663200.0,Prime Consulting 77,110398.0,"Alabang-Zapote Rd, Barangay 456, Manila, Philippines",DataBridge Integration Tool,"?151,200"
5843.0,71.0,20.0,8.0,2021-02-21,240381.82331165916,2016000.0,Prime Associates 71,103332.0,"EDSA, Brgy. 303, Parañaque, Philippines",FinSphere Intelligence Suite,"?224,000"
5845.0,51.0,4.0,10.0,2024-01-26,123244.07043035548,1108800.0,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines",CustomerScope Insights,"?123,200"
5848.0,42.0,9.0,18.0,2022-02-01,110303.54644673402,2128000.0,Sky  Holdings  42,52233.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Product 9,"?112,000"
5850.0,53.0,7.0,15.0,2021-02-21,150977.6637366391,2419200.0,Global Partners 53,,"Taft Ave, Barangay 123, Manila, Philippines!",DataBridge Integration Tool,"?151,200"
5851.0,14.0,10.0,11.0,2021-02-21,80886.30054922323,985600.0,,,,SegmentX Targeting,"?89,600"
5852.0,80.0,18.0,17.0,2021-02-21,128449.15185382785,2150400.0,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines",DashSync Analytics Hub,"?134,400"
5854.0,8.0,12.0,18.0,2021-02-21,84282.77379695923,1596000.0,,,,BudgetMaster Pro,"?84,000"
5856.0,98.0,18.0,17.0,2021-02-21,141316.3390330499,2284800.0,Pioneer Ventures 98,71095.0,"Roxas Blvd, Barangay 123, Taguig, Philippines",DashSync Analytics Hub,"?134,400"
5858.0,38.0,6.0,7.0,2021-12-30,161312.5481271714,1075200.0,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines",RevenueVue Dashboard,"?179,200"
5860.0,33.0,16.0,17.0,2021-02-21,101902.75885711436,1808800.0,Green  Consulting  33,52003.0,"Shaw blvd, barangay 707, mandaluyong, philippines!",,
5861.0,76.0,5.0,4.0,2021-02-21,91013.82940203306,252000.0,Tech Ventures 76,,"Commonwealth Ave, Barangay 202, Cebu City, Philippines",SalesSync Optimizer,"?84,000"
5862.0,11.0,12.0,3.0,2021-02-21,76277.91330619049,168000.0,Dynamic Ventures 11,97442.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines",BudgetMaster Pro,"?84,000"
5863.0,59.0,15.0,3.0,2021-02-21,94626.89792806072,302400.0,Elite  Associates  59,49874.0,"EDSA, Barangay 404, Davao City, Philippines",NexGen Segmentator,"?100,800"
5866.0,87.0,2.0,17.0,2021-02-21,182066.1075984361,2688000.0,Tech  Ventures  87,37141.0,"Alabang-Zapote Rd, Barangay 505, Quezon City, Philippines",MarketMinder Analytics,"?168,000"
5867.0,86.0,2.0,19.0,2021-02-21,169958.040965741,3360000.0,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",MarketMinder Analytics,"?168,000"
5868.0,75.0,6.0,10.0,2021-02-21,176469.35580146345,1612800.0,Green Industries 75,71538.0,"Commonwealth ave, barangay 123, parañaque, philippines",RevenueVue Dashboard,"?179,200"
5869.0,73.0,1.0,8.0,2021-02-21,149019.39828218965,1260000.0,Dynamic  Ventures  73,92185.0,"Alabang-Zapote Rd, Barangay 707, Cebu City, Philippines",FinPredictor Suite,"?140,000"
5870.0,84.0,12.0,15.0,2021-02-21,91175.05236866826,1260000.0,Green  Solutions  84,,"SLEX, Barangay 456, Taguig, Philippines",BudgetMaster Pro,"?84,000"
5871.0,5.0,14.0,19.0,2021-02-21,128672.78157985068,2318400.0,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",InsightMax Insights Platform,"?128,800"
5873.0,37.0,16.0,6.0,2021-02-21,99193.96725735212,744800.0,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines",,
5877.0,53.0,18.0,16.0,2024-01-12,124296.88683788512,2016000.0,Global Partners 53,,"Taft Ave, Barangay 123, Manila, Philippines!",DashSync Analytics Hub,"?134,400"
5879.0,6.0,1.0,4.0,2021-02-21,139395.97664013205,560000.0,,,,FinPredictor Suite,"?140,000"
5881.0,18.0,20.0,1.0,2021-02-21,210918.92506886745,448000.0,,,,FinSphere Intelligence Suite,"?224,000"
5883.0,87.0,4.0,14.0,2021-02-21,133343.78980753745,1724800.0,Tech  Ventures  87,37141.0,"Alabang-Zapote Rd, Barangay 505, Quezon City, Philippines",CustomerScope Insights,"?123,200"
5885.0,56.0,15.0,5.0,2023-12-26,100908.65082483905,504000.0,Pioneer  Ent.s  56,61087.0,"EDSA, Barangay 404, Taguig, Philippines",NexGen Segmentator,"?100,800"
5886.0,24.0,4.0,11.0,2023-06-28,123491.94379674604,1232000.0,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines",CustomerScope Insights,"?123,200"
5887.0,76.0,17.0,19.0,2021-02-21,182944.0904380328,3360000.0,Tech Ventures 76,,"Commonwealth Ave, Barangay 202, Cebu City, Philippines",RealTime Revenue,"?168,000"
5888.0,82.0,9.0,8.0,2021-02-21,112567.4396694997,896000.0,Prime Industries 82,55028.0,"Commonwealth Ave, Barangay 707, Pasig, Philippines",Product 9,"?112,000"
5889.0,8.0,18.0,9.0,2024-07-08,130518.5223461502,1344000.0,,,,DashSync Analytics Hub,"?134,400"
5890.0,88.0,16.0,5.0,2021-02-21,104766.49734978128,425600.0,Elite Consulting 88,75950.0,"EDSA, Barangay 456, Taguig, Philippines",,
5892.0,87.0,19.0,5.0,2021-05-17,97919.35326494936,380800.0,Tech  Ventures  87,37141.0,"Alabang-Zapote Rd, Barangay 505, Quezon City, Philippines",EcoNomix Modeler,"?95,200"
5896.0,42.0,8.0,18.0,2021-02-21,158012.79866124556,2570400.0,Sky  Holdings  42,52233.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",,
5898.0,78.0,20.0,12.0,2021-02-21,210213.62484888383,2912000.0,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",FinSphere Intelligence Suite,"?224,000"
5901.0,29.0,12.0,18.0,2024-06-16,80498.2630278737,1428000.0,Sky  Industries  29,61952.0,"Edsa, brgy. 606, makati, philippines!",BudgetMaster Pro,"?84,000"
5902.0,67.0,6.0,3.0,2020-10-31,163016.29789154953,537600.0,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",RevenueVue Dashboard,"?179,200"
5903.0,3.0,10.0,8.0,2021-02-21,83019.58500612719,716800.0,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",SegmentX Targeting,"?89,600"
5909.0,9.0,18.0,10.0,2021-02-21,129241.38517237414,1478400.0,Global Enterprises 9,96046.0,"Slex, barangay 123, pasig, philippines",DashSync Analytics Hub,"?134,400"
5911.0,64.0,1.0,3.0,2021-02-21,137192.1125374543,420000.0,Sky Consulting 64,94703.0,"Ortigas Ave, Barangay 202, Mandaluyong, Philippines",FinPredictor Suite,"?140,000"
5916.0,92.0,9.0,17.0,2021-02-21,119935.01355960856,2016000.0,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines",Product 9,"?112,000"
5917.0,19.0,4.0,9.0,2022-12-14,124422.29478150666,1108800.0,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",CustomerScope Insights,"?123,200"
5918.0,21.0,13.0,12.0,2023-07-30,187580.70467886032,2156000.0,Dynamic Enterprises 21,,"Ortigas Ave, Barangay 707, Davao City, Philippines",ForecastXcelerator ,"?196,000"
5919.0,6.0,4.0,21.0,2021-02-21,125102.4935178875,2464000.0,,,,CustomerScope Insights,"?123,200"
5923.0,26.0,13.0,10.0,2021-02-21,193880.57101984255,2156000.0,Tech Associates 26,31238.0,"Taft ave, brgy. 456, manila, philippines",ForecastXcelerator ,"?196,000"
5924.0,90.0,20.0,4.0,2021-02-21,202864.7995473499,672000.0,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines",FinSphere Intelligence Suite,"?224,000"
5925.0,13.0,12.0,5.0,2023-03-26,84276.99227525579,504000.0,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",BudgetMaster Pro,"?84,000"
5926.0,22.0,3.0,16.0,2021-02-21,108099.94369353412,1512000.0,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines",TrendWise Forecaster,"?100,800"
5927.0,20.0,16.0,14.0,2021-03-15,111159.48936446072,1489600.0,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",,
5929.0,39.0,7.0,1.0,2021-02-21,142182.73115071442,302400.0,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",DataBridge Integration Tool,"?151,200"
5931.0,94.0,1.0,7.0,2021-02-21,151126.72140855785,1120000.0,Pioneer Associates 94,109711.0,"Commonwealth Ave, Brgy. 202, Cebu City, Philippines!",FinPredictor Suite,"?140,000"
5932.0,82.0,2.0,10.0,2023-07-06,180864.5311662922,1848000.0,Prime Industries 82,55028.0,"Commonwealth Ave, Barangay 707, Pasig, Philippines",MarketMinder Analytics,"?168,000"
5933.0,50.0,3.0,9.0,2021-02-21,100997.3348478496,1008000.0,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",TrendWise Forecaster,"?100,800"
5935.0,67.0,8.0,11.0,2023-08-01,144325.78940209735,1814400.0,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",,
5936.0,20.0,17.0,8.0,2021-02-21,166638.79950995962,1512000.0,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",RealTime Revenue,"?168,000"
5939.0,35.0,2.0,15.0,2021-02-21,162659.1279925649,2520000.0,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines",MarketMinder Analytics,"?168,000"
5940.0,76.0,17.0,16.0,2021-02-21,184792.90943039523,2520000.0,Tech Ventures 76,,"Commonwealth Ave, Barangay 202, Cebu City, Philippines",RealTime Revenue,"?168,000"
5943.0,3.0,18.0,15.0,2023-08-11,126213.94290613865,2150400.0,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",DashSync Analytics Hub,"?134,400"
5944.0,68.0,5.0,8.0,2021-02-21,80785.43785119422,672000.0,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines",SalesSync Optimizer,"?84,000"
5945.0,30.0,12.0,17.0,2021-02-21,84152.18445138224,1428000.0,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines",BudgetMaster Pro,"?84,000"
5946.0,20.0,2.0,7.0,2021-02-21,162367.9514553993,1344000.0,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",MarketMinder Analytics,"?168,000"
5947.0,44.0,19.0,15.0,2021-02-21,85874.08542079115,1332800.0,Tech  Solutions  44,,"Ortigas ave, barangay 202, cebu city, philippines",EcoNomix Modeler,"?95,200"
5950.0,31.0,17.0,11.0,2021-02-21,163058.55356717322,2016000.0,Sky Consulting 31,74258.0,"Ayala Avenue, Barangay 456, Mandaluyong, Philippines",RealTime Revenue,"?168,000"
5951.0,86.0,4.0,3.0,2021-02-21,120741.96092334457,492800.0,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",CustomerScope Insights,"?123,200"
5953.0,3.0,19.0,4.0,2021-02-21,102898.09808837288,380800.0,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",EcoNomix Modeler,"?95,200"
5955.0,14.0,6.0,5.0,2023-01-04,183971.05562044733,1075200.0,,,,RevenueVue Dashboard,"?179,200"
5957.0,62.0,15.0,18.0,2023-02-27,104270.73318190132,1814400.0,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!",NexGen Segmentator,"?100,800"
5958.0,5.0,12.0,0.0,2021-02-21,87269.14828149893,84000.0,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",BudgetMaster Pro,"?84,000"
5959.0,90.0,1.0,14.0,2021-06-22,151771.23133069577,1960000.0,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines",FinPredictor Suite,"?140,000"
5962.0,71.0,16.0,15.0,2021-02-21,115441.69611144318,1489600.0,Prime Associates 71,103332.0,"EDSA, Brgy. 303, Parañaque, Philippines",,
5964.0,62.0,20.0,9.0,2022-09-20,230434.0287547886,2016000.0,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!",FinSphere Intelligence Suite,"?224,000"
5966.0,83.0,1.0,15.0,2021-02-21,146653.0687491079,2240000.0,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",FinPredictor Suite,"?140,000"
5967.0,26.0,15.0,8.0,2021-02-21,106958.0580369692,806400.0,Tech Associates 26,31238.0,"Taft ave, brgy. 456, manila, philippines",NexGen Segmentator,"?100,800"
5969.0,35.0,6.0,6.0,2021-09-13,166867.40826144477,1075200.0,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines",RevenueVue Dashboard,"?179,200"
5970.0,25.0,19.0,0.0,2021-11-15,90763.32416974712,95200.0,Green Holdings 25,36659.0,"Ortigas Ave, Barangay 606, Pasig, Philippines",EcoNomix Modeler,"?95,200"
5975.0,92.0,10.0,14.0,2021-02-21,86705.67521036924,1164800.0,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines",SegmentX Targeting,"?89,600"
5976.0,68.0,19.0,12.0,2024-07-02,102440.38366849348,1237600.0,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines",EcoNomix Modeler,"?95,200"
5979.0,91.0,12.0,11.0,2021-02-21,80975.9976349964,924000.0,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",BudgetMaster Pro,"?84,000"
5980.0,7.0,7.0,8.0,2021-02-21,143137.80292777895,1360800.0,Dynamic Solutions 7,36661.0,"Commonwealth Ave, Barangay 303, Pasig, Philippines",DataBridge Integration Tool,"?151,200"
5981.0,79.0,8.0,11.0,2021-02-21,143500.28691685258,1512000.0,Sky Ventures 79,83106.0,"Alabang-Zapote Rd, Barangay 505, Parañaque, Philippines",,
5985.0,67.0,13.0,17.0,2023-07-11,202227.33630221465,3332000.0,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",ForecastXcelerator ,"?196,000"
5987.0,69.0,18.0,1.0,2021-02-21,138971.04256067862,268800.0,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines",DashSync Analytics Hub,"?134,400"
5989.0,55.0,17.0,1.0,2021-02-21,164137.4140955893,168000.0,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines",RealTime Revenue,"?168,000"
5990.0,13.0,2.0,12.0,2021-02-21,170704.40325571253,2184000.0,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",MarketMinder Analytics,"?168,000"
5991.0,48.0,7.0,7.0,2021-02-21,160977.03518212715,1058400.0,Global  Corp  48,,"Katipunan ave, barangay 101, cebu city, philippines",DataBridge Integration Tool,"?151,200"
5992.0,5.0,7.0,8.0,2021-02-21,158529.5815708286,1360800.0,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",DataBridge Integration Tool,"?151,200"
5993.0,58.0,10.0,12.0,2021-02-21,87201.18170350714,1075200.0,Tech Ventures 58,83121.0,"Roxas Blvd, Brgy. 505, Pasig, Philippines",SegmentX Targeting,"?89,600"
5995.0,15.0,2.0,13.0,2022-05-18,174395.850650791,2352000.0,Innovative Enterprises 15,111984.0,"Roxas Blvd, Barangay 456, Taguig, Philippines",MarketMinder Analytics,"?168,000"
5997.0,92.0,7.0,7.0,2021-02-21,152775.3201740868,1209600.0,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines",DataBridge Integration Tool,"?151,200"
5999.0,1.0,12.0,15.0,2021-02-21,78444.86123345693,1176000.0,Tech  Enterprises  1,80701.0,"EDSA, Barangay 606, Pasig, Philippines",BudgetMaster Pro,"?84,000"
6000.0,51.0,5.0,19.0,2021-02-21,81577.13862944092,1680000.0,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines",SalesSync Optimizer,"?84,000"
6001.0,45.0,11.0,9.0,2021-02-21,171588.89004898077,1254400.0,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines",OptiFlow Automation,"?156,800"
6002.0,64.0,15.0,3.0,2021-02-21,104086.9554058898,302400.0,Sky Consulting 64,94703.0,"Ortigas Ave, Barangay 202, Mandaluyong, Philippines",NexGen Segmentator,"?100,800"
6003.0,67.0,15.0,10.0,2021-02-21,109657.19423013128,1108800.0,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",NexGen Segmentator,"?100,800"
6004.0,27.0,4.0,8.0,2021-02-21,117935.10172872504,985600.0,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines",CustomerScope Insights,"?123,200"
6005.0,6.0,20.0,11.0,2021-02-21,209404.89339527863,2240000.0,,,,FinSphere Intelligence Suite,"?224,000"
6006.0,94.0,17.0,0.0,2021-02-21,161697.53571104686,168000.0,Pioneer Associates 94,109711.0,"Commonwealth Ave, Brgy. 202, Cebu City, Philippines!",RealTime Revenue,"?168,000"
6008.0,41.0,17.0,14.0,2021-02-21,174898.06764372115,2352000.0,Sky Partners 41,,"Ayala Avenue, Barangay 404, Pasig, Philippines",RealTime Revenue,"?168,000"
6009.0,55.0,1.0,3.0,2021-02-21,128864.25545467903,280000.0,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines",FinPredictor Suite,"?140,000"
6010.0,85.0,4.0,4.0,2021-02-21,120298.35638080712,369600.0,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines",CustomerScope Insights,"?123,200"
6011.0,61.0,5.0,16.0,2021-02-21,85044.35467224076,1428000.0,Global Solutions 61,70821.0,"Shaw Blvd, Barangay 505, Pasig, Philippines",SalesSync Optimizer,"?84,000"
6012.0,78.0,7.0,15.0,2022-02-28,136944.35859334478,2116800.0,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",DataBridge Integration Tool,"?151,200"
6013.0,64.0,1.0,11.0,2020-11-12,129360.09552380208,1680000.0,Sky Consulting 64,94703.0,"Ortigas Ave, Barangay 202, Mandaluyong, Philippines",FinPredictor Suite,"?140,000"
6014.0,3.0,16.0,5.0,2021-02-21,101499.56199086516,425600.0,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",,
6018.0,24.0,4.0,17.0,2024-06-24,135168.1845530906,2217600.0,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines",CustomerScope Insights,"?123,200"
6019.0,43.0,19.0,4.0,2021-02-21,90680.59627506652,380800.0,Quantum Network 43,113336.0,"Ortigas Ave, Barangay 404, Cebu City, Philippines",EcoNomix Modeler,"?95,200"
6020.0,55.0,13.0,6.0,2021-02-21,202053.40293256973,980000.0,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines",ForecastXcelerator ,"?196,000"
6024.0,54.0,3.0,3.0,2021-02-21,109336.70967195778,201600.0,Innovative Network 54,111271.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines",TrendWise Forecaster,"?100,800"
6026.0,35.0,7.0,6.0,2021-02-21,143695.65435763705,907200.0,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines",DataBridge Integration Tool,"?151,200"
6027.0,5.0,3.0,18.0,2021-02-21,101839.30420698757,1915200.0,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",TrendWise Forecaster,"?100,800"
6028.0,24.0,16.0,14.0,2020-11-26,101581.91361939936,1489600.0,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines",,
6030.0,17.0,7.0,11.0,2022-03-04,163563.87195458863,1663200.0,Dynamic Solutions 17,100246.0,"Ayala avenue, brgy. 404, baguio, philippines",DataBridge Integration Tool,"?151,200"
6033.0,8.0,3.0,17.0,2021-02-21,103734.21043487368,1814400.0,,,,TrendWise Forecaster,"?100,800"
6036.0,35.0,10.0,16.0,2021-10-21,83638.29104773789,1344000.0,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines",SegmentX Targeting,"?89,600"
6039.0,15.0,4.0,5.0,2021-02-21,116717.01666412468,616000.0,Innovative Enterprises 15,111984.0,"Roxas Blvd, Barangay 456, Taguig, Philippines",CustomerScope Insights,"?123,200"
6042.0,12.0,6.0,1.0,2021-02-21,179079.84042888874,358400.0,Quantum Network 12,91671.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",RevenueVue Dashboard,"?179,200"
6043.0,26.0,11.0,18.0,2023-06-01,144840.94567385165,2979200.0,Tech Associates 26,31238.0,"Taft ave, brgy. 456, manila, philippines",OptiFlow Automation,"?156,800"
6044.0,10.0,1.0,1.0,2021-02-21,134698.6023696219,140000.0,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines",FinPredictor Suite,"?140,000"
6045.0,51.0,2.0,4.0,2021-02-21,174311.863463698,672000.0,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines",MarketMinder Analytics,"?168,000"
6048.0,86.0,9.0,17.0,2021-02-21,106965.28467051184,1904000.0,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",Product 9,"?112,000"
6049.0,35.0,8.0,7.0,2021-02-21,136313.90057275366,1058400.0,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines",,
6053.0,43.0,6.0,3.0,2024-01-11,175204.06129678834,537600.0,Quantum Network 43,113336.0,"Ortigas Ave, Barangay 404, Cebu City, Philippines",RevenueVue Dashboard,"?179,200"
